Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
INV-01139,B,Mandalay,Member,Male,Home and lifestyle,72.62,2,7.262,152.502,2023-02-05,19:44,Ewallet,145.24,4.7619047619,7.262,4.4
INV-00986,B,Mandalay,Normal,Male,Home and lifestyle,42.05,6,12.615,264.91499999999996,2023-05-28,19:50,Cash,252.29999999999998,4.7619047619,12.615,9.7
INV-00143,B,Mandalay,Member,Male,Sports and travel,69.96,6,20.988,440.748,2023-07-17,12:49,Credit card,419.76,4.7619047619,20.988,6.0
INV-00526,B,Mandalay,Member,Male,Fashion accessories,44.87,1,2.2435,47.113499999999995,2023-04-11,15:59,Ewallet,44.87,4.7619047619,2.2435,5.0
INV-01175,B,Mandalay,Normal,Female,Sports and travel,31.2,2,3.12,65.52,2023-07-17,19:00,Credit card,62.4,4.7619047619,3.12,7.7
INV-00233,B,Mandalay,Member,,Health and beauty,24.94,10,12.47,261.87,2023-11-20,13:28,Credit card,249.4,4.7619047619,12.47,4.7
INV-01158,C,Naypyitaw,Normal,Male,Food and beverages,46.27,7,16.1945,340.08450000000005,2023-10-10,20:08,Ewallet,323.89000000000004,4.7619047619,16.1945,5.5
INV-01470,C,Naypyitaw,Member,Male,Sports and travel,45.71,7,15.9985,335.9685,2023-06-15,16:22,Ewallet,319.97,4.7619047619,15.9985,5.0
INV-00441,A,Yangon,Member,Male,Home and lifestyle,61.17,7,21.4095,449.5995,2023-03-17,19:09,Ewallet,428.19,4.7619047619,21.4095,4.0
INV-00532,C,Naypyitaw,Normal,Male,Food and beverages,60.17,3,9.0255,189.53549999999998,2023-11-16,18:34,Ewallet,180.51,4.7619047619,9.0255,
INV-01243,C,Naypyitaw,Normal,Male,Fashion accessories,84.04,8,33.616,705.936,2023-12-16,12:15,Cash,672.32,4.7619047619,33.616,5.0
INV-00227,C,Naypyitaw,Member,Male,Health and beauty,38.62,7,13.517,283.85699999999997,2023-04-28,12:53,Credit card,270.34,4.7619047619,13.517,6.5
INV-01089,C, Naypyitaw ,Normal,Male,Home and lifestyle,88.17,10,44.085,925.7850000000001,2023-07-05,11:15,Ewallet,881.7,4.7619047619,44.085,6.5
INV-00229,C,Naypyitaw,Member,Male,Sports and travel,41.11,7,14.3885,302.1585,2023-04-23,12:46,Ewallet,287.77,4.7619047619,14.3885,4.3
INV-01323,C,Naypyitaw,Normal,Male,Sports and travel,64.92,5,16.23,340.83000000000004,2023-10-24,18:00,Cash,324.6,4.7619047619,16.23,7.5
INV-01341,A,Yangon,Normal,Female,Sports and travel,34.45,5,8.6125,180.8625,2023-06-01,17:55,Credit card,172.25,4.7619047619,8.6125,6.3
INV-00213,B,Mandalay,Normal,Female,Electronic accessories,57.67,2,5.767,121.107,2023-12-10,15:19,Credit card,115.34,4.7619047619,5.767,6.9
INV-00886,A,yangon,Normal,Male,Home and lifestyle,62.34,4,12.468,261.82800000000003,2023-03-03,20:00,Ewallet,249.36,4.7619047619,12.468,6.4
INV-00080,A,Yangon,Member,Female,Electronic accessories,79.97,10,39.985,839.6850000000001,2023-12-10,12:48,Ewallet,799.7,4.7619047619,39.985,8.0
INV-00149,A,Yangon,Member,Male,Electronic accessories,17.29,8,6.916,145.236,2023-10-11,19:41,Ewallet,138.32,4.7619047619,6.916,9.3
INV-00815,C,Naypyitaw,Member,,Electronic accessories,81.38,10,40.69,854.49,2023-10-31,15:32,Credit card,813.8,4.7619047619,40.69,5.9
INV-00964,B,Mandalay,Member,F,Food and beverages,76.44,6,22.932,481.572,2023-02-20,12:27,Credit card,458.64,4.7619047619,22.932,
INV-01371,C,Naypyitaw,Normal,Male,Food and beverages,31.97,4,6.394,134.274,2023-08-30,15:29,Ewallet,127.88,4.7619047619,6.394,9.7
INV-00672,C,Naypyitaw,Normal,Female,Food and beverages,25.44,5,6.36,133.56,2023-04-16,17:09,Ewallet,127.2,4.7619047619,6.36,5.7
INV-01194,B,Mandalay,Member,Male,Fashion accessories,54.03,2,5.403,113.46300000000001,2023-03-21,11:59,Credit card,108.06,4.7619047619,5.403,6.2
INV-00556,B,Mandalay,Normal,Female,Fashion accessories,93.85,5,23.4625,492.7125,2023-07-27,13:26,Credit card,469.25,4.7619047619,23.4625,8.3
INV-00968,A,Yangon,Normal,,Food and beverages,73.08,3,10.962,230.202,2023-05-16,14:15,Ewallet,219.24,4.7619047619,10.962,5.4
INV-00134,B,Mandalay,Member,,Sports and travel,23.34,4,4.668,98.028,2023-01-25,18:12,Cash,93.36,4.7619047619,4.668,9.4
INV-01287,A,Yangon,Normal,female,Electronic accessories,55.87,4,11.174,234.654,2023-07-03,20:43,Cash,223.48,4.7619047619,11.174,7.6
INV-00934,B,Mandalay,Normal,Male,Sports and travel,62.51,3,9.3765,196.9065,2023-02-07,16:45,Ewallet,187.53,4.7619047619,9.3765,4.1
INV-01316,B,Mandalay,Member,M,Food and beverages,33.28,5,8.32,174.72,2023-02-19,17:54,Ewallet,166.4,4.7619047619,8.32,9.5
INV-00824,B,Mandalay,Member,Female,Fashion accessories,86.76,8,34.704,728.784,2023-10-19,12:01,Cash,694.08,4.7619047619,34.704,9.5
INV-00409,C,Naypyitaw,Normal,female,Health and beauty,28.7,5,7.175,150.675,2023-11-21,19:56,Credit card,143.5,4.7619047619,7.175,9.9
INV-00369,A,Yangon,Member,Male,Fashion accessories,84.01,3,12.6015,264.6315,2023-10-16,19:02,Ewallet,252.03000000000003,4.7619047619,12.6015,8.2
INV-00508,C,Naypyitaw,Member,Male,Home and lifestyle,39.47,6,11.841,248.661,2023-06-26,17:48,Ewallet,236.82,4.7619047619,11.841,6.0
INV-01222,A,Yangon,Normal,,Fashion accessories,87.12,1,4.356,91.476,2023-02-20,16:05,Ewallet,87.12,4.7619047619,4.356,7.8
INV-00505,B,mandalay,Member,female,Health and beauty,65.05,10,32.525,683.025,2023-02-25,15:35,Cash,650.5,4.7619047619,32.525,6.2
INV-01376,C, Naypyitaw ,Member,Male,Electronic accessories,21.83,10,10.915,229.21499999999997,2023-11-09,19:36,Ewallet,218.29999999999998,4.7619047619,10.915,9.5
INV-00348,A,Yangon,Member,Male,Fashion accessories,22.87,4,4.574,96.054,2023-10-26,15:42,Cash,91.48,4.7619047619,4.574,5.5
INV-00387,A,Yangon,Member,Male,Fashion accessories,93.52,5,23.38,490.97999999999996,2023-11-10,17:12,Ewallet,467.59999999999997,4.7619047619,23.38,6.5
INV-00001,B,Mandalay,Normal,Male,Home and lifestyle,88.76,1,4.438,93.19800000000001,2023-11-24,20:06,Cash,88.76,4.7619047619,4.438,8.6
INV-01031,A,Yangon,Member,Female,Home and lifestyle,33.17,9,14.9265,313.4565,2023/11/06,17:23,Cash,298.53000000000003,4.7619047619,14.9265,9.1
INV-00361,B,Mandalay,Normal,Female,Health and beauty,59.8,10,29.9,627.9,2023-11-27,20:10,Cash,598.0,4.7619047619,29.9,4.6
INV-00895,B,Mandalay,Normal,Female,Food and beverages,63.94,5,15.985,335.685,2023-09-26,19:30,Ewallet,319.7,4.7619047619,15.985,4.4
INV-00829,C,Naypyitaw,Member,Male,Sports and travel,55.73,5,13.9325,292.5825,2023-01-15,15:14,Ewallet,278.65,4.7619047619,13.9325,8.1
INV-01462,B, Mandalay ,Member,M,Fashion accessories,98.55,4,19.71,413.90999999999997,2023-02-26,15:49,Credit card,394.2,4.7619047619,19.71,6.1
INV-00476,C,Naypyitaw,Member,Female,Fashion accessories,49.65,10,24.825,521.325,2023-04-24,14:24,Cash,496.5,4.7619047619,24.825,9.8
INV-01324,A,Yangon,Normal,female,Food and beverages,94.81,4,18.962,398.202,2023-07-06,10:54,Cash,379.24,4.7619047619,18.962,7.0
INV-00058,A,Yangon,Normal,F,Food and beverages,11.65,6,3.495,73.39500000000001,2023-11-13,18:01,Cash,69.9,4.7619047619,3.495,
INV-00638,A,Yangon,Member,Male,Fashion accessories,46.16,5,11.54,242.33999999999997,2023-05-13,17:41,Ewallet,230.79999999999998,4.7619047619,11.54,5.2
INV-01350,A,Yangon,Member,Female,Health and beauty,90.62,2,9.062,190.30200000000002,2023-07-23,17:23,Cash,181.24,4.7619047619,9.062,6.7
INV-01084,C,Naypyitaw,Member,Female,Electronic accessories,65.55,8,26.22,550.62,2023-08-25,20:45,Ewallet,524.4,4.7619047619,26.22,6.4
INV-01014,A,Yangon,Member,M,Electronic accessories,73.67,5,18.4175,386.76750000000004,2023-08-13,20:58,Ewallet,368.35,4.7619047619,18.4175,6.8
INV-00173,B,Mandalay,Member,Male,Home and lifestyle,18.33,3,2.7495,57.73949999999999,2023-11-08,18:09,Credit card,54.989999999999995,4.7619047619,2.7495,5.4
INV-00451,C,naypyitaw,Normal,Female,Fashion accessories,46.82,5,11.705,245.805,2023-05-08,19:40,Credit card,234.1,4.7619047619,11.705,4.4
INV-00126,B,Mandalay,Normal,,Electronic accessories,90.48,10,45.24,950.0400000000001,2023-10-26,16:33,Credit card,904.8000000000001,4.7619047619,45.24,5.3
INV-00039,B,Mandalay,Member,Male,Electronic accessories,27.55,2,2.755,57.855000000000004,2023-04-21,15:55,Cash,55.1,4.7619047619,2.755,8.5
INV-00531,C,Naypyitaw,Normal,Male,Food and beverages,39.95,8,15.98,335.58000000000004,2023-06-19,15:32,Credit card,319.6,4.7619047619,15.98,7.0
INV-00858,B,Mandalay,Member,female,Sports and travel,78.34,6,23.502,493.54200000000003,2023-01-09,17:42,Ewallet,470.04,4.7619047619,23.502,8.8
INV-00714,B,Mandalay,Normal,Female,Fashion accessories,73.5,8,29.4,617.4,2023-08-08,11:59,Ewallet,588.0,4.7619047619,29.4,9.2
INV-00091,A,Yangon,Normal,Female,,42.65,10,21.325,447.825,2023-03-25,20:43,Ewallet,426.5,4.7619047619,21.325,4.2
INV-01499,B,Mandalay,Member,Female,Fashion accessories,13.49,2,1.349,28.329,2023-07-25,19:06,Ewallet,26.98,4.7619047619,1.349,8.1
INV-00182,A,Yangon,Member,Male,Electronic accessories,59.59,7,20.8565,437.9865,2023-06-15,19:10,Ewallet,417.13,4.7619047619,20.8565,5.2
INV-00876,A,Yangon,Member,Male,Food and beverages,28.64,10,14.32,300.71999999999997,2023-06-30,17:36,Cash,286.4,4.7619047619,14.32,5.0
INV-00590,A,Yangon,Normal,Male,,80.92,1,4.046,84.96600000000001,2023-01-13,17:41,Ewallet,80.92,4.7619047619,4.046,7.1
INV-00787,B,Mandalay,Member,Female,Sports and travel,52.89,4,10.578,222.138,2023-09-30,13:21,Credit card,211.56,4.7619047619,10.578,5.7
INV-00415,B,Mandalay,Member,Male,Food and beverages,66.5,2,6.65,139.65,2023-02-17,19:04,Cash,133.0,4.7619047619,6.65,7.5
INV-00252,B,Mandalay,Member,Male,Electronic accessories,26.25,10,13.125,275.625,2023-08-31,18:54,Credit card,262.5,4.7619047619,13.125,7.1
INV-00070,C,Naypyitaw,Normal,Male,Electronic accessories,99.72,3,14.958,314.118,2023-02-21,11:47,Ewallet,299.15999999999997,4.7619047619,14.958,
INV-00804,B,Mandalay,Normal,Male,Electronic accessories,50.09,10,25.045,525.945,2023-03-20,11:47,Cash,500.90000000000003,4.7619047619,25.045,5.4
INV-00132,A,Yangon,Member,Male,,39.05,6,11.715,246.015,2023-09-10,18:40,Cash,234.29999999999998,4.7619047619,11.715,5.5
INV-00301,A, Yangon ,Normal,male,Food and beverages,10.94,4,2.188,45.948,2023-07-14,18:50,Cash,43.76,4.7619047619,2.188,8.7
INV-01056,B,Mandalay,Member,Female,Fashion accessories,35.32,8,14.128,296.688,2023-08-29,18:27,Cash,282.56,4.7619047619,14.128,7.6
INV-00327,B,Mandalay,Member,Female,Fashion accessories,29.64,2,2.964,62.244,2023-03-22,16:52,Ewallet,59.28,4.7619047619,2.964,6.7
INV-00102,B, Mandalay ,Member,Male,,99.5,8,39.8,835.8,2023-04-28,10:31,Ewallet,796.0,4.7619047619,39.8,6.1
INV-01179,C,Naypyitaw,Normal,Male,Home and lifestyle,28.31,6,8.493,178.35299999999998,2023-09-11,15:54,Ewallet,169.85999999999999,4.7619047619,8.493,7.7
INV-00500,C,Naypyitaw,Normal,female,Food and beverages,20.95,4,4.19,87.99,2023-05-14,15:48,Credit card,83.8,4.7619047619,4.19,5.7
INV-00342,B,Mandalay,Normal,Male,Sports and travel,35.5,9,15.975,335.475,2023-11-01,11:46,Ewallet,319.5,4.7619047619,15.975,9.0
INV-00833,A,yangon,Normal,Female,Electronic accessories,79.12,1,3.956,83.07600000000001,2023-09-07,20:21,Credit card,79.12,4.7619047619,3.956,9.5
INV-00365,C,Naypyitaw,Normal,Male,Fashion accessories,33.23,2,3.323,69.78299999999999,2023-02-07,12:04,Cash,66.46,4.7619047619,3.323,4.8
INV-00496,B,Mandalay,Member,Male,Sports and travel,32.83,10,16.415,344.715,2023-10-02,18:00,Ewallet,328.29999999999995,4.7619047619,16.415,4.0
INV-01441,C,Naypyitaw,Normal,male,Sports and travel,37.3,8,14.92,313.32,2023-06-20,17:26,Cash,298.4,4.7619047619,14.92,9.8
INV-00339,B,Mandalay,Normal,Female,Electronic accessories,83.76,10,41.88,879.48,2023-10-19,12:31,Credit card,837.6,4.7619047619,41.88,
INV-00422,C,Naypyitaw,Member,Male,Sports and travel,54.09,8,21.636,454.35600000000005,2023-03-08,19:11,Ewallet,432.72,4.7619047619,21.636,5.2
INV-00165,A,Yangon,Member,M,Home and lifestyle,76.47,5,19.1175,401.46750000000003,2023-09-14,11:39,Ewallet,382.35,4.7619047619,19.1175,4.1
INV-00029,B,Mandalay,Member,female,Fashion accessories,12.12,4,2.424,50.903999999999996,2023-08-18,17:04,Ewallet,48.48,4.7619047619,2.424,6.7
INV-00517,B,Mandalay,Member,male,Electronic accessories,84.84,2,8.484,178.16400000000002,2023-05-11,19:32,Ewallet,169.68,4.7619047619,8.484,6.4
INV-00194,B,Mandalay,Member,Female,Home and lifestyle,36.61,5,9.1525,192.20250000000001,2023-09-06,20:58,Cash,183.05,4.7619047619,9.1525,7.9
INV-01474,B,Mandalay,Normal,Male,Fashion accessories,33.46,10,16.73,351.33000000000004,2023-01-27,15:58,Cash,334.6,4.7619047619,16.73,8.0
INV-01408,C,Naypyitaw,Normal,Female,Home and lifestyle,10.24,7,3.584,75.26400000000001,2023-02-20,16:54,Cash,71.68,4.7619047619,3.584,6.9
INV-00946,A, Yangon ,Normal,Female,Home and lifestyle,57.82,6,17.346,364.266,2023-10-13,16:06,Cash,346.92,4.7619047619,17.346,8.0
INV-01407,C,Naypyitaw,Member,Male,Fashion accessories,46.46,2,4.646,97.566,2023-12-02,12:01,Ewallet,92.92,4.7619047619,4.646,4.4
INV-00170,B,Mandalay,Normal,Female,,82.37,4,16.474,345.954,2023-06-02,19:41,Cash,329.48,4.7619047619,16.474,
INV-00168,A,Yangon,Member,Female,Sports and travel,61.54,10,30.77,646.17,2023-02-24,19:35,Ewallet,615.4,4.7619047619,30.77,8.7
INV-00653,B,Mandalay,Normal,Male,Health and beauty,65.08,9,29.286,615.0060000000001,2023-06-13,15:59,Cash,585.72,4.7619047619,29.286,6.9
INV-00174,A,Yangon,Normal,Female,,80.23,6,24.069,505.449,2023-04-12,10:28,Ewallet,481.38,4.7619047619,24.069,4.8
INV-00519,C,Naypyitaw,Normal,Female,Home and lifestyle,75.08,9,33.786,709.5060000000001,2023-12-29,10:02,Ewallet,675.72,4.7619047619,33.786,6.3
INV-01377,B,Mandalay,Member,Male,Food and beverages,33.62,6,10.086,211.80599999999998,2023-04-24,10:27,Ewallet,201.71999999999997,4.7619047619,10.086,9.1
INV-01221,C,Naypyitaw,Member,Female,Fashion accessories,56.3,7,19.705,413.80499999999995,2023-08-11,11:14,Ewallet,394.09999999999997,4.7619047619,19.705,7.8
INV-00913,B,Mandalay,Member,Female,Food and beverages,84.64,10,42.32,888.72,2023-05-30,11:32,Credit card,846.4,4.7619047619,42.32,6.1
INV-00492,B,Mandalay,Member,Male,Sports and travel,12.78,2,1.278,26.837999999999997,2023-11-25,10:18,Cash,25.56,4.7619047619,1.278,5.4
INV-00954,C,Naypyitaw,Member,Male,Fashion accessories,71.26,8,28.504,598.5840000000001,2023-08-19,16:49,Cash,570.08,4.7619047619,28.504,
INV-00074,C,Naypyitaw,Member,Male,Home and lifestyle,21.37,10,10.685,224.38500000000002,2023-11-22,12:23,Credit card,213.70000000000002,4.7619047619,10.685,9.4
INV-01296,A,Yangon,Normal,Female,Electronic accessories,90.14,1,4.507,94.647,2023-01-05,14:42,Cash,90.14,4.7619047619,4.507,8.5
INV-00588,A,Yangon,Normal,M,Fashion accessories,67.74,2,6.774,142.254,2023-04-12,10:18,Credit card,135.48,4.7619047619,6.774,
INV-00751,A,Yangon,Member,Female,Fashion accessories,95.86,7,33.551,704.571,2023-02-28,10:25,Credit card,671.02,4.7619047619,33.551,
INV-00658,B,Mandalay,Normal,Male,,87.62,2,8.762,184.002,2023-04-29,14:37,Credit card,175.24,4.7619047619,8.762,5.1
INV-00235,A,Yangon,Normal,Male,Home and lifestyle,54.94,5,13.735,288.435,2023-04-28,17:14,Ewallet,274.7,4.7619047619,13.735,6.5
INV-00733,B,Mandalay,Member,Male,Food and beverages,88.97,2,8.897,186.837,2023-10-04,10:48,Cash,177.94,4.7619047619,8.897,7.4
INV-01223,B,Mandalay,Member,Male,Food and beverages,52.02,1,2.601,54.621,2023-11-21,11:06,Credit card,52.02,4.7619047619,2.601,7.8
INV-01269,B,Mandalay,Member,Female,Health and beauty,96.53,3,14.4795,304.0695,2023-02-07,19:04,Credit card,289.59000000000003,4.7619047619,14.4795,7.4
INV-00935,A, Yangon ,Member,M,Health and beauty,51.78,7,18.123,380.583,2023-10-23,20:09,Credit card,362.46000000000004,4.7619047619,18.123,5.0
INV-00109,A,Yangon,Member,Female,Home and lifestyle,78.07,10,39.035,819.7349999999999,2023-10-18,15:04,Cash,780.6999999999999,4.7619047619,39.035,7.9
INV-00569,C,Naypyitaw,Normal,Male,Electronic accessories,48.54,6,14.562,305.802,2023-08-15,20:49,Ewallet,291.24,4.7619047619,14.562,7.7
INV-00891,C,Naypyitaw,Normal,Female,Fashion accessories,17.29,8,6.916,145.236,2023-04-21,11:57,Credit card,138.32,4.7619047619,6.916,4.4
INV-00948,C,Naypyitaw,Member,Male,,65.18,5,16.295,342.19500000000005,2023-11-07,15:35,Ewallet,325.90000000000003,4.7619047619,16.295,4.2
INV-01365,C,Naypyitaw,Member,Male,Home and lifestyle,56.16,1,2.808,58.967999999999996,2023-07-15,17:03,Cash,56.16,4.7619047619,2.808,7.1
INV-00885,C, Naypyitaw ,Normal,female,Food and beverages,61.34,4,12.268,257.62800000000004,2023-06-11,17:03,Credit card,245.36,4.7619047619,12.268,
INV-01308,C,Naypyitaw,Normal,Female,Food and beverages,42.2,3,6.33,132.93,2023-04-08,10:21,Credit card,126.60000000000001,4.7619047619,6.33,6.0
INV-00851,A,Yangon,Normal,Female,Electronic accessories,48.34,8,19.336,406.05600000000004,2023/05/04,11:45,Cash,386.72,4.7619047619,19.336,5.9
INV-00735,B, Mandalay ,Normal,Male,Fashion accessories,70.44,5,17.61,369.81,2023-06-29,17:43,Credit card,352.2,4.7619047619,17.61,4.9
INV-00718,C,Naypyitaw,Normal,Male,Health and beauty,76.96,7,26.936,565.656,2023-01-26,12:49,Ewallet,538.7199999999999,4.7619047619,26.936,7.5
INV-00455,A,Yangon,Member,,Sports and travel,73.07,1,3.6535,76.72349999999999,2023-10-14,14:30,Credit card,73.07,4.7619047619,3.6535,5.7
INV-00265,C,Naypyitaw,Normal,Male,Health and beauty,42.73,4,8.546,179.46599999999998,2023-12-01,13:24,Ewallet,170.92,4.7619047619,8.546,5.7
INV-00076,C,Naypyitaw,Normal,male,Sports and travel,66.05,9,29.7225,624.1724999999999,2023-03-25,15:49,Ewallet,594.4499999999999,4.7619047619,29.7225,7.7
INV-00445,C,Naypyitaw,Normal,Male,Fashion accessories,99.47,5,24.8675,522.2175,2023-06-07,19:02,Cash,497.35,4.7619047619,24.8675,5.4
INV-00396,C,Naypyitaw,Member,F,Electronic accessories,68.77,8,27.508,577.668,2023-03-10,18:18,Credit card,550.16,4.7619047619,27.508,5.9
INV-00177,B,Mandalay,Normal,Male,Health and beauty,37.68,5,9.42,197.82,2023-03-24,11:32,Ewallet,188.4,4.7619047619,9.42,
INV-01043,B,Mandalay,Member,F,Fashion accessories,75.22,1,3.761,78.981,2023-01-21,17:22,Cash,75.22,4.7619047619,3.761,
INV-01354,C,Naypyitaw,Normal,Female,Food and beverages,40.23,6,12.069,253.44899999999998,2023-07-22,13:09,Credit card,241.38,4.7619047619,12.069,8.4
INV-01440,B,Mandalay,Normal,Male,Health and beauty,50.0,2,5.0,105.0,2023-01-26,20:18,Credit card,100.0,4.7619047619,5.0,6.4
INV-01235,B,Mandalay,Normal,Female,Electronic accessories,48.42,9,21.789,457.569,2023-07-03,12:58,Cash,435.78000000000003,4.7619047619,21.789,7.4
INV-00596,B,Mandalay,Member,Female,Electronic accessories,53.71,2,5.371,112.791,2023-08-22,14:08,Cash,107.42,4.7619047619,5.371,6.0
INV-00062,A, Yangon ,Normal,Female,Fashion accessories,69.5,1,3.475,72.975,2023-12-27,12:17,Ewallet,69.5,4.7619047619,3.475,5.0
INV-00873,B,Mandalay,Member,Female,Food and beverages,17.84,10,8.92,187.32,2023-08-06,15:17,Cash,178.4,4.7619047619,8.92,
INV-01157,A,Yangon,Normal,Male,Electronic accessories,55.48,5,13.87,291.27,2023-06-20,10:17,Credit card,277.4,4.7619047619,13.87,9.1
INV-01453,C,Naypyitaw,Member,Female,Electronic accessories,99.36,3,14.904,312.984,2023-03-17,17:22,Ewallet,298.08,4.7619047619,14.904,
INV-00279,C,naypyitaw,Normal,Male,Sports and travel,65.3,10,32.65,685.65,2023-04-04,12:35,Ewallet,653.0,4.7619047619,32.65,6.8
INV-00037,B,Mandalay,Member,Female,Food and beverages,52.39,5,13.0975,275.0475,2023-05-23,15:42,Ewallet,261.95,4.7619047619,13.0975,9.6
INV-00663,B,mandalay,Normal,Male,Health and beauty,21.91,9,9.8595,207.0495,2023-04-20,20:07,Ewallet,197.19,4.7619047619,9.8595,4.2
INV-01398,A,Yangon,Normal,Male,Fashion accessories,95.37,6,28.611,600.831,2023-08-21,20:19,Ewallet,572.22,4.7619047619,28.611,6.0
INV-01121,C,Naypyitaw,Normal,,Fashion accessories,13.17,6,3.951,82.97099999999999,2023-03-20,17:36,Credit card,79.02,4.7619047619,3.951,9.0
INV-00978,A,yangon,Normal,,Fashion accessories,65.27,2,6.527,137.06699999999998,2023-07-29,20:38,Credit card,130.54,4.7619047619,6.527,
INV-00739,B,Mandalay,Member,Female,Electronic accessories,82.73,6,24.819,521.199,2023-11-30,17:22,Ewallet,496.38,4.7619047619,24.819,4.1
INV-00192,C,Naypyitaw,Normal,Male,Home and lifestyle,16.0,1,0.8,16.8,2023-02-10,16:18,Cash,16.0,4.7619047619,0.8,7.9
INV-00920,A,Yangon,Member,Male,Electronic accessories,75.26,7,26.341,553.1610000000001,2023-10-21,16:49,Ewallet,526.82,4.7619047619,26.341,6.7
INV-00457,A,Yangon,Member,,Health and beauty,94.48,2,9.448,198.40800000000002,2023-11-14,20:25,Credit card,188.96,4.7619047619,9.448,8.2
INV-00676,C,Naypyitaw,Member,Female,Electronic accessories,20.97,2,2.097,44.037,2023/12/23,18:58,Ewallet,41.94,4.7619047619,2.097,8.9
INV-00761,A,Yangon,Member,Male,Sports and travel,48.53,9,21.8385,458.6085,2023-02-28,14:56,Credit card,436.77,4.7619047619,21.8385,
INV-01399,B,Mandalay,Member,Male,Food and beverages,74.0,6,22.2,466.2,2023-07-09,19:02,Ewallet,444.0,4.7619047619,22.2,8.5
INV-00729,A,Yangon,Member,Male,,50.7,6,15.21,319.41,2023-05-10,12:34,Ewallet,304.20000000000005,4.7619047619,15.21,
INV-00413,C,Naypyitaw,Normal,Male,,80.35,6,24.105,506.205,2023-05-09,16:49,Cash,482.09999999999997,4.7619047619,24.105,5.1
INV-00826,C,naypyitaw,Normal,female,Fashion accessories,73.54,9,33.093,694.953,2023-12-09,19:37,Credit card,661.86,4.7619047619,33.093,5.1
INV-00617,A,Yangon,Member,Female,,31.21,9,14.0445,294.93449999999996,2023-01-26,19:14,Cash,280.89,4.7619047619,14.0445,5.6
INV-00115,B,Mandalay,Normal,Male,Home and lifestyle,13.82,5,3.455,72.55499999999999,2023-11-26,16:36,Ewallet,69.1,4.7619047619,3.455,5.6
